_id,mese,anno,codice_ente,descrizione_ente,provincia_sede,regione_sede,attivazioni,cessazioni,RATA,aggregation-time,qualifica,Provincia Sede,CODICE ENTE,3descrizione,regione%sede,att ivazioni
6852Caf1205349164Bea658D,2.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Rm,11.0,0.0,75.0,202402.0,2025-06-18T16:15:20.148346,Operatore,Rm,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,11.0,0.0
6852Cae8205349164Be8C593,10.0,2023.0,1.0,Ministero Dell'Economia E Finanze,?,4.0,1.0,0.0,202310.0,2025-06-18T16:15:20.148346,Operatore,Ro,1.0,Ministero Dell'Economia E Finanze,4.0,1.0
6852Caef205349164Bea2Dc9,3.0,2024.0,1.0,Ministero Dell'Economia E Finanze,Ge,6.0,0.0,1.0,202403.0,2025-06-18T16:15:20.148346,Dirigente,Ge,1.0,Ministero Dell'Economia E Finanze,6.0,0.0
6852Caec205349164Be9817C,11.0,2023.0,12.0,Ministero Dell'Interno,Ar,8.0,1.0,1.0,202311.0,2025-06-18T16:15:20.148346,Operatore,Ar,12.0,Ministero Dell'Interno,8.0,1.0
6852Cae9205349164Be906B3,12.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Gr,8.0,63.0,93.0,202412.0,2025-06-18T16:15:20.148346,Impiegato,Gr,4.0,Ministero Dell'Istruzione E Del Merito,8.0,63.0
6852Cae9205349164Be90Bcc,6.0,2024.0,14.0,Ministero Universita' E Ricerca,Ch,12.0,15.0,2.0,202406.0,2025-06-18T16:15:20.148346,Dirigente,Ch,9.0,Ministero Della Giustizia,12.0,15.0
6852Caf2205349164Beaca12,12.0,2023.0,28.0,N.D.,Ba,15.0,2.0,1.0,202312.0,2025-06-18T16:15:20.148346,Operatore,Ba,28.0,Consiglio Per Ric. In Agricoltura E Analisi Economia Agraria,15.0,2.0
6852Caf0205349164Bea47Fd,2.0,2023.0,13.0,Ministero Delle Imprese E Del Made In Italy,An,10.0,1.0,2.0,202302.0,18.06.2025,Dirigente,An,13.0,Ministero Delle Imprese E Del Made In Italy,10.0,1.0
6852Caf5205349164Beb53D9,9.0,2023.0,9.0,Ministero Della Giustizia,Pv,3.0,0.0,5.0,202309.0,2025-06-18T16:15:20.148346,Dirigente,Pv,9.0,Ministero Della Giustizia,3.0,0.0
6852Caf4205349164Beb16C4,7.0,2023.0,938.0,Ente Parco Nazionale Della Majella,Ch,12.0,0.0,1.0,202307.0,2025-06-18T16:15:20.148346,Dirigente,Ch,938.0,Ente Parco Nazionale Della Majella,12.0,0.0
6852Caf1205349164Bea6B40,12.0,2024.0,18.0,Corte Dei Conti,Ba,10.0,0.0,2.0,202412.0,2025-06-18T16:15:20.148346,Impiegato,Ba,18.0,Corte Dei Conti,15.0,0.0
6852Caf0205349164Bea4593,6.0,2024.0,22.0,Nd,Ge,6.0,79.0,3.0,202406.0,2025-06-18T16:15:20.148346,Operatore,Ge,22.0,Agenzia Delle Entrate,6.0,79.0
6852Caf2205349164Bea978D,8.0,2022.0,9.0,Ministero Della Giustizia,Rm,14.0,0.0,29.0,202308.0,2025-06-18T16:15:20.148346,Funzionario,Rm,9.0,Ministero Della Giustizia,14.0,0.0
6852Caf5205349164Beb52E8,9.0,2023.0,12.0,Ministero Dell'Interno,Fg,15.0,0.0,1.0,202309.0,2025-06-18T16:15:20.148346,Funzionario,Fg,12.0,Ministero Dell'Interno,15.0,0.0
6852Caea205349164Be92Af3,10.0,2023.0,2.0,Ministero Delle Infrastrutture E Dei Trasporti,Ce,14.0,0.0,2.0,202310.0,2025-06-18T16:15:20.148346,Dirigente,Ce,2.0,Ministero Delle Infrastrutture E Dei Trasporti,14.0,0.0
6852Caee205349164Be9Ef8A,6.0,2024.0,18.0,Corte Dei Conti,To,1.0,2.0,1.0,202406.0,2025-06-18T16:15:20.148346,Dirigente,To,18.0,Corte Dei Conti,1.0,2.0
6852Caf6205349164Beba1D5,7.0,2024.0,19.0,Ministero Universita' E Ricerca,Pd,4.0,2399.7896727364564,33.0,202409.0,2025-06-18T16:15:20.148346,Operatore,Pd,19.0,Ministero Universita' E Ricerca,4.0,2353.9985839859237
6852Caea205349164Be92Ce2,7.0,2024.0,9.0,-,Po,8.0,37.0,1.0,202407.0,2025-06-18T16:15:20.148346,Operatore,Po,9.0,Ministero Della Giustizia,8.0,37.0
6852Cae7205349164Be8B61C,7.0,2023.0,19.0,Ministero Universita' E Ricerca,Bn,14.0,10.0,10.0,202307.0,2025-06-18T16:15:20.148346,Impiegato,Bn,19.0,Ministero Universita' E Ricerca,14.0,10.0
6852Caec205349164Be98451,4.0,2023.0,14.0,Ministero Della Cultura,Ri,11.0,0.0,2.0,202304.0,2025-06-18T16:15:20.148346,Funzionario,Ri,14.0,Ministero Della Cultura,11.0,0.0
6852Caf6205349164Beba730,7.0,2021.0,9.0,Ministero Della Giustizia,Ce,14.0,0.0,5.0,202307.0,2025-06-18T16:15:20.148346,Operatore,Ce,9.0,Ministero Della Giustizia,14.0,0.0
6852Cada9952Cb647Ef3847C,2.0,2023.0,954.0,Ispettorato Nazionale Del Lavoro,Ta,15.0,1.0,0.0,202302.0,2025-06-18T16:15:20.148346,Dirigente,Ta,954.0,Ispettorato Nazionale Del Lavoro,15.0,1.0
6852Caf4205349164Beb0Db1,1.0,2024.0,14.0,Ministero Della Cultura,Rm,11.0,24.0,20.0,202401.0,2025-06-18T16:15:20.148346,Funzionario,Rm,14.0,Ministero Della Cultura,11.0,24.0
6852Caea205349164Be94380,8.0,2023.0,14.0,Ministero Della Cultura,To,1.0,0.0,4.0,202308.0,2025-06-18T16:15:20.148346,Operatore,To,14.0,Ministero Della Cultura,1.0,0.0
6852Caf8205349164Bec00Ba,10.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Tv,4.0,705.0,24.0,202310.0,2025-06-18T16:15:20.148346,Impiegato,Tv,4.0,Ministero Dell'Istruzione E Del Merito,4.0,705.0
6852Caf3205349164Beafc38,1.0,2023.0,19.0,Ministero Universita' E Ricerca,Tn,20.0,6.0,1.0,202301.0,2025-06-18T16:15:20.148346,Dirigente,Tn,19.0,Ministero Universita' E Ricerca,20.0,6.0
6852Caf1205349164Bea8E79,10.0,2023.0,10.0,Ministero Della Salute,Ba,15.0,0.0,1.0,202310.0,2025-06-18T16:15:20.148346,Operatore,Ba,10.0,Ministero Della Salute,15.0,0.0
6852Caed205349164Be99799,7.0,2023.0,18.0,Corte Dei Conti,Ca,19.0,1.0,0.0,202312.0,2025-06-18T16:15:20.148346,Operatore,Ca,18.0,Corte Dei Conti,19.0,1.0
6852Caf7205349164Bebb55E,1.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Fg,15.0,192.0,27.0,202401.0,18-06-25,Operatore,Fg,4.0,Ministero Dell'Istruzione E Del Merito,15.0,192.0
6852Caee205349164Be9C8C6,11.0,2024.0,19.0,Ministero Universita' E Ricerca,Bo,7.0,251.0,19.0,202411.0,2025/06/18,Operatore,Bo,19.0,Ministero Universita' E Ricerca,7.0,251.0
6852Caf2205349164Beac4Fa,7.0,2024.0,14.0,Ministero Della Cultura,Aq,12.0,24.0,0.0,202404.0,2025-06-18T16:15:20.148346,Operatore,Aq,14.0,Ministero Della Cultura,12.0,24.0
6852Caf4205349164Beb1538,11.0,2023.0,22.0,Agenzia Delle Entrate,Ar,8.0,1.0,0.0,202311.0,2025/06/18,Operatore,Ar,22.0,Agenzia Delle Entrate,8.0,1.0
6852Caf1205349164Bea7Eb4,9.0,2023.0,12.0,Ministero Dell'Interno,,18.0,0.0,3.0,202305.0,2025-06-18T16:15:20.148346,Dirigente,Cl,12.0,Ministero Dell'Interno,18.0,0.0
6852Cae8205349164Be8Bae1,5.0,2024.0,14.0,Ispettorato Nazionale Del Lavoro,Bn,14.0,1.0,0.0,202405.0,2025-06-18T16:15:20.148346,Funzionario,Bn,954.0,Ispettorato Nazionale Del Lavoro,14.0,1.0
6852Caef205349164Bea0Cd9,6.0,2023.0,19.0,Ministero Universita' E Ricerca,Sa,14.0,6.0,1765.0,202306.0,2025-06-18T16:15:20.148346,Impiegato,Sa,19.0,Ministero Universita' E Ricerca,14.0,6.0
6852Caf7205349164Bebce2A,1.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Ts,5.0,12.0,9.0,202401.0,Giu 18 2025,Operatore,Ts,4.0,Ministero Dell'Istruzione E Del Merito,5.0,12.0
6852Caf7205349164Bebccbb,4.0,2023.0,19.0,Ministero Universita' E Ricerca,Pd,4.0,4.0,4.0,202304.0,2025-06-18T16:15:20.148346,Operatore,Pd,19.0,Ministero Universita' E Ricerca,4.0,4.0
6852Caf6205349164Beb868D,7.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Ta,15.0,1.0,48.0,202307.0,2025-06-18T16:15:20.148346,Impiegato,Ta,4.0,Ministero Dell'Istruzione E Del Merito,15.0,1.0
6852Caf0205349164Bea4712,8.0,1408.6958321381449,14.0,?,Bo,7.0,0.0,6.0,202408.0,2025-06-18T16:15:20.148346,Impiegato,Bo,14.0,Ministero Della Cultura,7.0,0.0
6852Caf6205349164Beb7C1E,1.0,2023.0,15.0,Avvocatura Generale Dello Stato,Rm,14.0,0.0,1.0,202301.0,2025-06-18T16:15:20.148346,Operatore,Rm,15.0,Avvocatura Generale Dello Stato,14.0,0.0
6852Caf6205349164Beba2A4,9.0,2023.0,22.0,Agenzia Delle Entrate,Tr,9.0,0.0,3.0,202312.0,2025-06-18T16:15:20.148346,Dirigente,Tr,22.0,Agenzia Delle Entrate,9.0,0.0
6852Caf8205349164Bebf050,3.0,2024.0,9.0,Ministero Della Giustizia,To,1.0,10.0,16.0,202403.0,2025-06-18T16:15:20.148346,Dirigente,To,9.0,Ministero Della Giustizia,1.0,10.0
6852Caf8205349164Bebef7B,7.0,2024.0,19.0,Ministero Universita' E Ricerca,Re,7.0,64.0,22.0,202407.0,2025-06-18T16:15:20.148346,Impiegato,Re,19.0,Ministero Universita' E Ricerca,7.0,64.0
6852Caf0205349164Bea60E4,5.0,2023.0,14.0,Agenzia Delle Dogane,Me,18.0,0.0,1.0,202305.0,2025-06-18T16:15:20.148346,Dirigente,Me,21.0,Agenzia Delle Dogane,18.0,0.0
6852Caee205349164Be9F1E7,8.0,2024.0,12.0,Ministero Dell'Interno,Av,14.0,0.0,1.0,202408.0,2025-06-18T16:15:20.148346,Funzionario,Av,12.0,Ministero Dell'Interno,14.0,0.0
6852Caf4205349164Beb0E3D,11.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Rc,17.0,0.0,5.0,202311.0,2025-06-18T16:15:20.148346,Impiegato,Rc,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,17.0,0.0
6852Caed205349164Be9B7E3,1.0,2023.0,22.0,-,Mo,7.0,1.0,0.0,202301.0,2025-06-18T16:15:20.148346,Dirigente,Mo,22.0,Agenzia Delle Entrate,7.0,1.0
6852Caf4205349164Beb069C,7.0,2024.0,966.0,Ansfisa - Agenzia Nazionale Per La Sicurezza Delle Ferrovie E Delle Infrastrutture Stradali E Autostradali,Rm,11.0,68.0,4.0,202407.0,2025-06-18T16:15:20.148346,Operatore,Rm,966.0,Ansfisa - Agenzia Nazionale Per La Sicurezza Delle Ferrovie E Delle Infrastrutture Stradali E Autostradali,11.0,68.0
6852Caf3205349164Beaf63C,6.0,2024.0,12.0,Ministero Dell'Interno,Lt,11.0,0.0,2.0,202406.0,2025-06-18T16:15:20.148346,Dirigente,Lt,12.0,Ministero Dell'Interno,11.0,0.0
6852Caef205349164Bea1608,5.0,2023.0,22.0,Agenzia Delle Entrate,Pe,12.0,0.0,2.0,202305.0,2025-06-18T16:15:20.148346,Impiegato,Pe,22.0,Agenzia Delle Entrate,12.0,0.0
6852Caf0205349164Bea3A66,5.0,2023.0,9.0,Ministero Della Giustizia,//,3.0,2.0,2.0,202312.0,2025-06-18T16:15:20.148346,Operatore,Co,9.0,Ministero Della Giustizia,3.0,2.0
6852Caf1205349164Bea7E14,1.0,2024.0,12.0,,Bz,20.0,0.0,1.0,202401.0,2025-06-18T16:15:20.148346,Dirigente,Bz,12.0,Ministero Dell'Interno,20.0,0.0
6852Cae9205349164Be90D8A,12.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Pe,12.0,2.0,0.0,202312.0,2025-06-18T16:15:20.148346,Operatore,Pe,1.0,Ministero Dell'Economia E Finanze,12.0,2.0
6852Caef205349164Bea3533,2.0,2023.0,19.0,Ministero Universita' E Ricerca,Vi,4.0,3.0,4.0,202302.0,2025-06-18T16:15:20.148346,Operatore,Vi,19.0,Ministero Universita' E Ricerca,4.0,3.0
6852Caf1205349164Bea7De6,4.0,2023.0,950.0,Agenzia Italiana Per La Cooperazione Allo Sviluppo,Rm,11.0,0.0,1.0,202304.0,2025-06-18T16:15:20.148346,Dirigente,Rm,950.0,Agenzia Italiana Per La Cooperazione Allo Sviluppo,11.0,0.0
6852Caeb205349164Be95Fec,9.0,2023.0,954.0,Nd,Ge,6.0,5.0,0.0,202309.0,2025-06-18T16:15:20.148346,Dirigente,Ge,954.0,Ispettorato Nazionale Del Lavoro,6.0,5.0
6852Cae8205349164Be8Dc4E,3.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Cs,17.0,0.0,2.0,202303.0,2025-06-18T16:15:20.148346,Dirigente,Cs,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,17.0,0.0
6852Cae8205349164Be8C20A,6.0,2023.0,12.0,Ministero Dell'Interno,Mo,7.0,18.0,3.0,202406.0,2025-06-18T16:15:20.148346,Operatore,Mo,12.0,Ministero Dell'Interno,7.0,18.0
6852Caed205349164Be9B620,11.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Pe,12.0,0.0,2.0,202411.0,2025-06-18T16:15:20.148346,Operatore,Pe,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,12.0,0.0
6852Cafe79C2715845D94552,12.0,2024.0,19.0,Ministero Universita' E Ricerca,Cb,13.0,50.0,36.0,202412.0,2025-06-18T16:15:20.148346,Operatore,Cb,19.0,Ministero Universita' E Ricerca,13.0,50.0
6852Caf2205349164Beac5Dd,6.0,2023.0,5.0,Presidenza Del Consiglio Dei Ministri,Rm,11.0,35.0,22.0,202306.0,2025-06-18T16:15:20.148346,Funzionario,Rm,5.0,Presidenza Del Consiglio Dei Ministri,11.0,35.0
6852Cae7205349164Be8A98C,9.0,2024.0,28.0,Consiglio Per Ric. In Agricoltura E Analisi Economia Agraria,Ct,18.0,2.0,0.0,202409.0,2025-06-18T16:15:20.148346,Operatore,Ct,28.0,Consiglio Per Ric. In Agricoltura E Analisi Economia Agraria,18.0,2.0
6852Cb039952Cb647Ef38E39,3.0,2024.0,9.0,Ministero Della Giustizia,Br,15.0,5.0,2.0,202403.0,2025-06-18T16:15:20.148346,Funzionario,Br,9.0,Ministero Della Giustizia,15.0,5.0
6852Caf7205349164Bebca7F,4.0,2024.0,19.0,//,Or,19.0,0.0,127.0,202404.0,2025-06-18T16:15:20.148346,Operatore,Or,19.0,Ministero Universita' E Ricerca,19.0,0.0
6852Caf1205349164Bea6Ef0,5.0,2023.0,954.0,?,An,10.0,0.0,1.0,202305.0,2025-06-18T16:15:20.148346,Dirigente,An,954.0,Ispettorato Nazionale Del Lavoro,10.0,0.0
6852Cae8205349164Be8D4A6,6.0,2024.0,22.0,Agenzia Delle Entrate,Lo,3.0,11.0,0.0,202406.0,2025-06-18T16:15:20.148346,Operatore,Lo,22.0,Agenzia Delle Entrate,3.0,11.0
6852Caea205349164Be90Da1,11.0,2023.0,10.0,Ministero Della Salute,To,1.0,0.0,1.0,202311.0,2025-06-18T16:15:20.148346,Impiegato,To,10.0,Ministero Della Salute,1.0,0.0
6852Caf1205349164Bea839E,12.0,2024.0,22.0,Agenzia Delle Entrate,Mc,10.0,0.0,2.0,202410.0,2025-06-18T16:15:20.148346,Dirigente,Mc,22.0,Agenzia Delle Entrate,10.0,0.0
6852Cae9205349164Be8Ff1A,11.0,2024.0,18.0,Corte Dei Conti,An,10.0,0.0,1.0,202411.0,2025-06-18T16:15:20.148346,Dirigente,An,18.0,Corte Dei Conti,10.0,0.0
6852Caf3205349164Beaed79,8.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Ta,15.0,51.0,1938.0,202408.0,2025-06-18T16:15:20.148346,Operatore,Ta,4.0,Ministero Dell'Istruzione E Del Merito,15.0,51.0
6852Cb006555Da0907A410Cd,9.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Rm,20.0,0.0,3.0,202309.0,2025-06-18T16:15:20.148346,Operatore,Tn,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,20.0,0.0
6852Caf2205349164Beacc43,5.0,2023.0,12.0,Ministero Dell'Interno,Ct,18.0,1.0,3.0,202305.0,2025-06-18T16:15:20.148346,Impiegato,Ct,12.0,Ministero Dell'Interno,18.0,1.0
6852Cae7205349164Be8B5A7,9.0,2024.0,2020.0,N.D.,Fe,7.0,0.0,2.0,202409.0,2025-06-18T16:15:20.148346,Operatore,Fe,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,7.0,0.0
6852Caf1205349164Bea8430,7.0,2023.0,12.0,Ministero Dell'Interno,Me,18.0,0.0,3.0,202304.0,2025-06-18T16:15:20.148346,Dirigente,Me,12.0,Ministero Dell'Interno,18.0,0.0
6852Caf5205349164Beb6A9C,1.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Mt,16.0,3.0,0.0,202304.0,2025-06-18T16:15:20.148346,Funzionario,Mt,4.0,Ministero Dell'Istruzione E Del Merito,16.0,3.0
6852Caf4205349164Beb06B3,4.0,2024.0,14.0,Ministero Universita' E Ricerca,Fm,10.0,2.0,152.0,202404.0,18.06.2025,Dirigente,Fm,19.0,Ministero Universita' E Ricerca,10.0,2.0
6852Caf5205349164Beb5E3E,11.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Sp,6.0,0.0,2.0,202311.0,2025-06-18T16:15:20.148346,Operatore,Sp,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,6.0,0.0
6852Caee205349164Be9F4Fd,7.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Le,15.0,27.0,2127.0,202308.0,2025-06-18T16:15:20.148346,Funzionario,Le,4.0,Ministero Dell'Istruzione E Del Merito,15.0,27.0
6852Caeb205349164Be9767C,3.0,2024.0,22.0,Agenzia Delle Entrate,Tv,4.0,0.0,3.0,202403.0,2025-06-18T16:15:20.148346,Operatore,Tv,22.0,Agenzia Delle Entrate,4.0,0.0
6852Caed205349164Be9B8D6,11.0,2023.0,21.0,Agenzia Delle Dogane,Rm,7.0,1.0,0.0,202311.0,2025-06-18T16:15:20.148346,Impiegato,Pc,21.0,Agenzia Delle Dogane,7.0,1.0
6852Caea205349164Be9221A,6.0,2024.0,10.0,Ministero Della Salute,,3.0,1.0,1.0,202406.0,2025-06-18T16:15:20.148346,Operatore,Mi,10.0,Ministero Della Salute,3.0,1.0
6852Caec205349164Be98F79,1.0,2023.0,919.0,Autorita' Ufficio Parlamentare Di Bilancio (Upb),Rm,11.0,0.0,1.0,202301.0,18-06-25,Operatore,Rm,919.0,Autorita' Ufficio Parlamentare Di Bilancio (Upb),11.0,0.0
6852Caf0205349164Bea5Cf7,4.0,2022.0,22.0,Agenzia Delle Entrate,Po,8.0,5.0,1.0,202304.0,2025-06-18T16:15:20.148346,Impiegato,Po,22.0,Agenzia Delle Entrate,8.0,5.0
6852Caff6555Da0907A40869,9.0,2024.0,954.0,Ispettorato Nazionale Del Lavoro,Unknown,7.0,2.0,0.0,202409.0,2025-06-18T16:15:20.148346,Operatore,Pr,954.0,Ispettorato Nazionale Del Lavoro,7.0,2.0
6852Caf5205349164Beb5166,3.0,2023.0,2.0,Ministero Delle Infrastrutture E Dei Trasporti,Rc,17.0,2.0,0.0,202303.0,2025-06-18T16:15:20.148346,Impiegato,Rc,2.0,Ministero Delle Infrastrutture E Dei Trasporti,17.0,2.0
6852Caf7205349164Bebcdf3,5.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Bg,3.0,0.0,2.0,202405.0,2025-06-18T16:15:20.148346,Funzionario,Bg,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,3.0,0.0
6852Cada9952Cb647Ef38376,5.0,2024.0,12.0,Ministero Dell'Interno,Sr,18.0,1.0,3.0,202405.0,2025-06-18T16:15:20.148346,Operatore,Sr,12.0,Ministero Dell'Interno,18.0,1.0
6852Caef205349164Bea35D1,5.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Fi,8.0,9.0,9.0,202305.0,2025-06-18T16:15:20.148346,Operatore,Fi,4.0,Ministero Dell'Istruzione E Del Merito,8.0,9.0
6852Caee205349164Be9E537,1.0,2023.0,974.0,Agenzia Industrie Difesa Aid,Pr,7.0,48.0,1.0,202301.0,2025-06-18T16:15:20.148346,Funzionario,Pr,974.0,Agenzia Industrie Difesa Aid,7.0,48.0
6852Caeb205349164Be94772,10.0,2024.0,12.0,Ministero Dell'Interno,Ve,4.0,1.0,5.0,202409.0,2025-06-18T16:15:20.148346,Dirigente,Ve,12.0,Ministero Dell'Interno,4.0,1.0
6852Caf1205349164Bea7553,11.0,2024.0,12.0,Ministero Dell'Interno,Mo,7.0,0.0,2.0,202411.0,2025-06-18T16:15:20.148346,Impiegato,Mo,12.0,Ministero Dell'Interno,7.0,0.0
6852Caeb205349164Be94E0B,7.0,2023.0,12.0,Ministero Dell'Interno,Tv,4.0,0.0,1.0,202307.0,2025-06-18T16:15:20.148346,Operatore,Tv,12.0,Ministero Dell'Interno,4.0,0.0
6852Caf3205349164Beaef92,6.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Kr,17.0,21.0,1.0,202312.0,2025-06-18T16:15:20.148346,Operatore,Kr,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,17.0,21.0
6852Caf0205349164Bea5949,7.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Le,15.0,147.0,126.0,202307.0,2025-06-18T16:15:20.148346,Impiegato,Le,4.0,Ministero Dell'Istruzione E Del Merito,15.0,147.0
6852Cb006555Da0907A40Ebe,3.0,2024.0,9.0,Ministero Della Giustizia,Co,3.0,2.0,7.0,202403.0,2025-06-18T16:15:20.148346,Operatore,Co,9.0,Ministero Della Giustizia,3.0,2.0
6852Caf7205349164Bebe55D,4.0,2023.0,12.0,Ministero Dell'Interno,Rn,7.0,2.0,0.0,202303.0,2025-06-18T16:15:20.148346,Dirigente,Rn,12.0,Ministero Dell'Interno,7.0,2.0
6852Caf6205349164Beba80D,10.0,2024.0,12.0,Ministero Dell'Interno,Ap,10.0,0.0,1.0,202410.0,2025-06-18T16:15:20.148346,Operatore,Ap,12.0,Ministero Dell'Interno,10.0,0.0
6852Caef205349164Bea2B7E,5.0,2024.0,19.0,Ministero Universita' E Ricerca,Pi,8.0,259.0,1.0,202405.0,2025-06-18T16:15:20.148346,Operatore,Pi,19.0,Ministero Universita' E Ricerca,8.0,259.0
6852Caf4205349164Beb1129,4.0,2023.0,19.0,Ministero Universita' E Ricerca,En,18.0,2.0,1.0,202312.0,2025-06-18T16:15:20.148346,Operatore,En,19.0,Ministero Universita' E Ricerca,18.0,2.0
6852Caf0205349164Bea4C0E,2.0,2021.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Rg,18.0,0.0,2.0,202302.0,2025-06-18T16:15:20.148346,Operatore,Rg,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,18.0,0.0
6852Caf1205349164Bea887E,1.0,1408.6958321381449,22.0,Agenzia Delle Entrate,Mt,10.0,0.0,1.0,202301.0,2025-06-18T16:15:20.148346,Operatore,Mt,22.0,Agenzia Delle Entrate,16.0,0.0
6852Caea205349164Be92225,8.0,2024.0,21.0,Agenzia Delle Dogane,Ca,19.0,0.0,1.0,202408.0,2025-06-18T16:15:20.148346,Funzionario,Ca,21.0,Agenzia Delle Dogane,19.0,0.0
6852Caf6205349164Beba560,2.0,2024.0,15.0,Avvocatura Generale Dello Stato,Aq,12.0,1.0,0.0,202402.0,18-06-25,Operatore,Aq,15.0,Avvocatura Generale Dello Stato,12.0,1.0
6852Caf1205349164Bea8270,1.0,2024.0,9.0,Ministero Della Giustizia,Vv,17.0,1.0,2.0,202401.0,2025-06-18T16:15:20.148346,Funzionario,Vv,9.0,Ministero Della Giustizia,17.0,1.0
6852Caea205349164Be9416F,6.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Me,18.0,1.0,7.0,202406.0,2025-06-18T16:15:20.148346,Operatore,Me,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,18.0,1.0
6852Caee205349164Be9F2E8,1.0,2024.0,954.0,Ispettorato Nazionale Del Lavoro,Bs,3.0,0.0,1.0,202401.0,2025-06-18T16:15:20.148346,Dirigente,Bs,954.0,Ispettorato Nazionale Del Lavoro,3.0,0.0
6852Cb049952Cb647Ef392A1,10.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Vi,4.0,0.0,2.0,202410.0,18/06/2025,Funzionario,Vi,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,4.0,0.0
6852Caf1205349164Bea69D9,4.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Av,14.0,0.0,4.0,202304.0,2025-06-18T16:15:20.148346,Funzionario,Av,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,14.0,0.0
6852Caf4205349164Beb1D57,7.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Sa,14.0,0.0,1.0,202407.0,2025-06-18T16:15:20.148346,Impiegato,Sa,1.0,Ministero Dell'Economia E Finanze,14.0,0.0
6852Cb029952Cb647Ef387Db,8.0,2024.0,9.0,Ministero Della Giustizia,Ge,6.0,2.0,2.0,202408.0,Giu 18 2025,Funzionario,Ge,9.0,Ministero Della Giustizia,6.0,2.0
6852Cae9205349164Be90D03,4.0,2023.0,21.0,Agenzia Delle Dogane,Rm,15.0,0.0,1.0,202304.0,2025-06-18T16:15:20.148346,Funzionario,Fg,21.0,Agenzia Delle Dogane,15.0,0.0
6852Caf7205349164Bebe77F,2.0,2024.0,12.0,Ministero Dell'Interno,Bg,3.0,9.0,3.0,202402.0,Giu 18 2025,Dirigente,Bg,12.0,Ministero Dell'Interno,3.0,9.0
6852Caf7205349164Bebe14C,3.0,2023.0,2.0,Ministero Delle Infrastrutture E Dei Trasporti,Mi,3.0,4.0,2.0,202303.0,2025-06-18T16:15:20.148346,Operatore,Mi,2.0,Ministero Delle Infrastrutture E Dei Trasporti,3.0,4.0
6852Caf5205349164Beb7492,1.0,2024.0,9.0,Ministero Della Giustizia,Or,19.0,1.0,2.0,202401.0,2025-06-18T16:15:20.148346,Dirigente,Or,9.0,Ministero Della Giustizia,19.0,1.0
6852Caf6205349164Beb7Ad9,11.0,2024.0,12.0,Ministero Dell'Interno,Vt,11.0,0.0,1.0,202411.0,2025-06-18T16:15:20.148346,Operatore,Vt,12.0,Ministero Dell'Interno,11.0,0.0
6852Caf7205349164Bebe6C3,6.0,2023.0,22.0,Agenzia Delle Entrate,Po,8.0,5.0,0.0,202306.0,18.06.2025,Dirigente,Po,22.0,Agenzia Delle Entrate,8.0,5.0
6852Caeb205349164Be951D9,10.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Cs,17.0,507.0,51.0,202410.0,2025-06-18T16:15:20.148346,Funzionario,Cs,4.0,Ministero Dell'Istruzione E Del Merito,17.0,507.0
